class,elbow_angle,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,156,0.3649020791053772,0.03641142323613167,-0.3774941861629486,0.9957823157310486,0.3826584815979004,-0.018253657966852188,-0.4006826877593994,0.9922764301300049,0.3914985954761505,-0.01742636226117611,-0.40087881684303284,0.9951367378234863,0.40068572759628296,-0.01656605862081051,-0.40104007720947266,0.9943198561668396,0.3595333993434906,-0.01600680500268936,-0.3440631628036499,0.9938195943832397,0.3527064621448517,-0.013994084671139717,-0.3439062833786011,0.9942082166671753,0.3462302088737488,-0.011790505610406399,-0.34434133768081665,0.9913548231124878,0.43028634786605835,0.008747084066271782,-0.3813675343990326,0.9952608346939087,0.36232367157936096,0.011366323567926884,-0.11866115033626556,0.994228184223175,0.3859304189682007,0.08479997515678406,-0.3613426387310028,0.9947620034217834,0.3629562556743622,0.0878298357129097,-0.2839679419994354,0.9922124743461609,0.5085992813110352,0.22384703159332275,-0.45413923263549805,0.9992842674255371,0.3935805857181549,0.32710570096969604,0.1127709299325943,0.9971349835395813,0.7048219442367554,0.39459899067878723,-0.8293627500534058,0.9886146783828735,0.4077790379524231,0.6946922540664673,0.47255739569664,0.24299120903015137,0.8583754301071167,0.4442322552204132,-1.2353140115737915,0.9389414191246033,0.3942927122116089,0.9717028141021729,0.8082060813903809,0.20502479374408722,0.9270922541618347,0.4411802887916565,-1.3037078380584717,0.8728879690170288,0.36665040254592896,1.1022511720657349,0.9076355695724487,0.21608711779117584,0.927032470703125,0.4582587778568268,-1.3303000926971436,0.8879224061965942,0.36005324125289917,1.1182430982589722,0.8333574533462524,0.2491493672132492,0.8895518183708191,0.472714900970459,-1.2568422555923462,0.8861391544342041,0.36968210339546204,1.0821152925491333,0.7886075377464294,0.2739298939704895,0.5200971364974976,0.9823071956634521,-0.17312875390052795,0.41513967514038086,0.42623668909072876,1.0004363059997559,0.1730787456035614,0.34472009539604187,0.5441820025444031,1.4789131879806519,-0.07065653055906296,0.05054985731840134,0.4266822934150696,1.4697527885437012,0.283290296792984,0.03934395685791969,0.5714997053146362,1.8995755910873413,0.23112373054027557,0.006953574251383543,0.47159260511398315,1.9300791025161743,0.5015958547592163,0.008498766459524632,0.5927332639694214,1.9630738496780396,0.24925032258033752,0.00820031575858593,0.48464471101760864,1.9994908571243286,0.5118653774261475,0.01806018128991127,0.5412241220474243,2.0301313400268555,0.029280442744493484,0.0056982384994626045,0.4628688395023346,2.068761110305786,0.28152498602867126,0.006421653553843498
down,137,0.3667730689048767,0.060152266174554825,-0.38549497723579407,0.9793200492858887,0.38055720925331116,0.01296820119023323,-0.4202474057674408,0.9665424823760986,0.38756638765335083,0.014834152534604073,-0.42056289315223694,0.9759689569473267,0.3935408294200897,0.0162361990660429,-0.42095819115638733,0.9734407663345337,0.36060282588005066,0.009422782808542252,-0.37157684564590454,0.9692543148994446,0.35454878211021423,0.009441728703677654,-0.37168440222740173,0.9725266098976135,0.3509632647037506,0.009096939116716385,-0.37215128540992737,0.9643668532371521,0.41716209053993225,0.028391871601343155,-0.43535953760147095,0.9804278016090393,0.3647877871990204,0.021556306630373,-0.21382001042366028,0.9795406460762024,0.3874749541282654,0.09579302370548248,-0.3771156370639801,0.9762150049209595,0.3631320893764496,0.09535392373800278,-0.3114504814147949,0.9695195555686951,0.5112330317497253,0.23376861214637756,-0.3935559391975403,0.9977169036865234,0.39284759759902954,0.30247509479522705,-0.08172847330570221,0.9924128651618958,0.7104440927505493,0.3949882984161377,-0.43778496980667114,0.9645313620567322,0.4048437178134918,0.6400521993637085,0.29318052530288696,0.2240108847618103,0.8761560320854187,0.3850134015083313,-0.490466445684433,0.9179137945175171,0.3853312134742737,0.8961729407310486,0.5307284593582153,0.18827886879444122,0.9346085786819458,0.36391541361808777,-0.510809600353241,0.847994327545166,0.3583032190799713,0.9810571670532227,0.5815680623054504,0.19947126507759094,0.9410363435745239,0.35573339462280273,-0.5754045844078064,0.8647320866584778,0.35905206203460693,0.997688889503479,0.51106858253479,0.23014520108699799,0.9141387939453125,0.3731617033481598,-0.5233461856842041,0.8639602065086365,0.3646359145641327,0.9713125228881836,0.504965603351593,0.25364425778388977,0.5320324897766113,0.970231294631958,-0.0681782215833664,0.42781904339790344,0.42602962255477905,0.9831015467643738,0.06850621849298477,0.3692009150981903,0.5382312536239624,1.3848237991333008,0.1452474296092987,0.04933304712176323,0.4180199205875397,1.379922866821289,0.24561449885368347,0.045227281749248505,0.5556288361549377,1.763964295387268,0.5475337505340576,0.007057154085487127,0.4467282295227051,1.831765055656433,0.5329610705375671,0.010425781831145287,0.5713621377944946,1.824747085571289,0.5815795660018921,0.008840088732540607,0.46161001920700073,1.890798568725586,0.5560871362686157,0.019964462146162987,0.5483841896057129,1.8709291219711304,0.39241325855255127,0.006713242270052433,0.4420698583126068,1.980406403541565,0.3501608967781067,0.008005548268556595
down,172,0.34661346673965454,0.74711012840271,-0.3488657474517822,0.9805324673652649,0.3474515974521637,0.7497795224189758,-0.3541466295719147,0.9693694114685059,0.34654104709625244,0.7490381002426147,-0.35419103503227234,0.9779089093208313,0.3456845283508301,0.7483925819396973,-0.35434576869010925,0.9756932258605957,0.34965118765830994,0.7520790100097656,-0.3557685315608978,0.9715795516967773,0.35001349449157715,0.7528288960456848,-0.35581374168395996,0.974449098110199,0.35036516189575195,0.7535792589187622,-0.3558853268623352,0.9671944975852966,0.33977681398391724,0.7495508193969727,-0.32224664092063904,0.9819139242172241,0.3469527065753937,0.7582336664199829,-0.32952675223350525,0.9810989499092102,0.3412124514579773,0.7456300258636475,-0.3300953805446625,0.9780849814414978,0.34330838918685913,0.7468022108078003,-0.3326810896396637,0.9716649651527405,0.3216616213321686,0.7394479513168335,-0.2568337619304657,0.9972839951515198,0.3297751247882843,0.7560104131698608,-0.24500933289527893,0.9889267086982727,0.32600101828575134,0.6546065807342529,-0.2404671013355255,0.9540429711341858,0.32734596729278564,0.6827792525291443,-0.23624572157859802,0.2854985296726227,0.34381425380706787,0.561553955078125,-0.30231550335884094,0.912609875202179,0.326116681098938,0.5809601545333862,-0.2835201919078827,0.25004836916923523,0.3449861705303192,0.541429340839386,-0.33478403091430664,0.8459022641181946,0.32924193143844604,0.5638928413391113,-0.30990660190582275,0.2559441924095154,0.34843069314956665,0.5409213304519653,-0.3461417853832245,0.8622235655784607,0.32604897022247314,0.5594987869262695,-0.3199819028377533,0.2837674915790558,0.3485950827598572,0.547126054763794,-0.31013137102127075,0.8601379990577698,0.32431700825691223,0.56315016746521,-0.29009348154067993,0.30217915773391724,0.3239328861236572,0.8555499315261841,-0.009830373339354992,0.4849295914173126,0.3206823468208313,0.8495381474494934,0.010091286152601242,0.43221914768218994,0.2991623878479004,0.9309269189834595,-0.018134653568267822,0.1175873875617981,0.2958087921142578,0.9328793287277222,-0.031959645450115204,0.11632139980792999,0.29575350880622864,0.9511168003082275,0.21462185680866241,0.021761851385235786,0.30564045906066895,0.9714844822883606,0.12173847109079361,0.03653460368514061,0.2972109913825989,0.9516618251800537,0.23704102635383606,0.024458322674036026,0.30666813254356384,0.9701680541038513,0.13782082498073578,0.04573080688714981,0.2866286635398865,0.962748646736145,0.2076117992401123,0.01925419457256794,0.30942675471305847,1.0001860857009888,0.10287348926067352,0.03361057490110397
down,140,0.40391913056373596,0.08925128728151321,-0.522365391254425,0.9824678301811218,0.4200572073459625,0.053792715072631836,-0.5052403211593628,0.9724048376083374,0.43191033601760864,0.054578665643930435,-0.5053804516792297,0.9800858497619629,0.44285401701927185,0.055686891078948975,-0.5055941343307495,0.9780992865562439,0.38891032338142395,0.0565606951713562,-0.4801386892795563,0.974389374256134,0.38090264797210693,0.058886051177978516,-0.48005810379981995,0.9769527316093445,0.37452441453933716,0.061465442180633545,-0.4802308976650238,0.9704258441925049,0.46415144205093384,0.07423639297485352,-0.40466704964637756,0.9837059378623962,0.37377697229385376,0.08664947748184204,-0.2955239415168762,0.9829412698745728,0.4312880039215088,0.13367676734924316,-0.48611825704574585,0.9802727103233337,0.3947533965110779,0.13903063535690308,-0.45463818311691284,0.974492609500885,0.5298509001731873,0.2817744314670563,-0.44386783242225647,0.9974859952926636,0.3927878737449646,0.39695170521736145,-0.09346935898065567,0.9896297454833984,0.6259778141975403,0.6483685970306396,-0.4800814092159271,0.9584251642227173,0.3917141258716583,0.6660106778144836,0.00220684171654284,0.3041061758995056,0.49602776765823364,0.9327089786529541,-0.480358362197876,0.9204999804496765,0.35773542523384094,0.8875624537467957,-0.12392137944698334,0.27085191011428833,0.46321481466293335,1.0345122814178467,-0.5344963073730469,0.8592697978019714,0.3284592628479004,0.9524372816085815,-0.15610362589359283,0.27554428577423096,0.43096524477005005,1.0048683881759644,-0.5324342250823975,0.8741104006767273,0.3268866539001465,0.9579251408576965,-0.2102273404598236,0.30264708399772644,0.43515831232070923,0.9678447246551514,-0.4752880930900574,0.8719852566719055,0.34908413887023926,0.937294065952301,-0.15220262110233307,0.3233724534511566,0.5798419713973999,0.7585585713386536,-0.10323680937290192,0.5363052487373352,0.4830358028411865,0.773652970790863,0.1034913882613182,0.4888930320739746,0.5357406139373779,1.037821650505066,-0.29182636737823486,0.16750496625900269,0.40836578607559204,0.9912958145141602,-0.15759466588497162,0.1590283364057541,0.6177676916122437,1.133254885673523,0.15711739659309387,0.02913515642285347,0.487931489944458,1.3049135208129883,0.09131667017936707,0.056488484144210815,0.6368283033370972,1.129584789276123,0.201783686876297,0.04299988970160484,0.5173556804656982,1.3407119512557983,0.11113512516021729,0.06595533341169357,0.6396879553794861,1.2573997974395752,0.14805686473846436,0.025338416919112206,0.46616488695144653,1.4684860706329346,-0.028413783758878708,0.04358304291963577
down,129,0.40689516067504883,0.14045433700084686,-0.42510986328125,0.9842203259468079,0.4207691550254822,0.10231736302375793,-0.39824697375297546,0.9751635193824768,0.4320752024650574,0.09975656121969223,-0.3983663320541382,0.9820765256881714,0.4427751898765564,0.09907960146665573,-0.3986494839191437,0.9802888631820679,0.391039103269577,0.11215865612030029,-0.37448880076408386,0.9769492149353027,0.3836560547351837,0.11499912291765213,-0.37448105216026306,0.979255735874176,0.37721240520477295,0.11793297529220581,-0.37464791536331177,0.9733816385269165,0.4630136489868164,0.11664336174726486,-0.25066035985946655,0.9853350520133972,0.3763728439807892,0.13999146223068237,-0.14641979336738586,0.9846446514129639,0.4328972399234772,0.17476986348628998,-0.37154582142829895,0.9822452068328857,0.39774489402770996,0.18540558218955994,-0.3417634069919586,0.9770426750183105,0.530575692653656,0.30907630920410156,-0.3023201823234558,0.9977158904075623,0.3907095491886139,0.40670692920684814,0.06584135442972183,0.9897295236587524,0.626254677772522,0.6947785019874573,-0.3520652651786804,0.9624690413475037,0.39751872420310974,0.6972771883010864,0.1398639678955078,0.3104842007160187,0.4635091722011566,0.9125022292137146,-0.40650758147239685,0.9279350638389587,0.3577151298522949,0.8902978897094727,-0.055305711925029755,0.26981836557388306,0.43015700578689575,0.9834949970245361,-0.4654758870601654,0.8716977834701538,0.33602088689804077,0.947278618812561,-0.10276080667972565,0.2729688882827759,0.4020954668521881,0.9601746201515198,-0.47424259781837463,0.8852890133857727,0.3349774479866028,0.9328281879425049,-0.1562187373638153,0.2993166744709015,0.4073760509490967,0.9387068748474121,-0.405316025018692,0.8830670714378357,0.34538334608078003,0.9337999224662781,-0.08550270646810532,0.318758487701416,0.5545470118522644,0.8392067551612854,-0.10314078629016876,0.5821162462234497,0.4503117501735687,0.8460460901260376,0.10343106836080551,0.5389991998672485,0.5207062363624573,1.0973366498947144,-0.563938558101654,0.2261333018541336,0.35968297719955444,1.0632057189941406,-0.3783565163612366,0.2357300966978073,0.47207626700401306,1.3863835334777832,-0.17236915230751038,0.049827057868242264,0.4646729528903961,1.4262317419052124,-0.16676579415798187,0.0990016981959343,0.4814620614051819,1.4166457653045654,-0.1361258178949356,0.07297182083129883,0.4938761591911316,1.4587956666946411,-0.15169379115104675,0.10261816531419754,0.4120457172393799,1.5335969924926758,-0.3052360415458679,0.04326436668634415,0.4635539948940277,1.6135756969451904,-0.3498460650444031,0.06547587364912033
down,122,0.41465330123901367,0.21831262111663818,-0.40193337202072144,0.987114429473877,0.42532482743263245,0.17879390716552734,-0.3804166913032532,0.9797383546829224,0.434842050075531,0.1763371378183365,-0.3806605637073517,0.9853619337081909,0.4438623785972595,0.17480652034282684,-0.3808678984642029,0.9839310050010681,0.4005340039730072,0.18816623091697693,-0.3583451509475708,0.9811179637908936,0.39398032426834106,0.1913272887468338,-0.35822397470474243,0.982957661151886,0.38888615369796753,0.1941436380147934,-0.35848939418792725,0.9781951904296875,0.46170300245285034,0.18867340683937073,-0.22477464377880096,0.9880642294883728,0.38779744505882263,0.2141864001750946,-0.12103883177042007,0.987180233001709,0.43711867928504944,0.24782869219779968,-0.34202033281326294,0.9855879545211792,0.405805766582489,0.25726762413978577,-0.31262263655662537,0.9813340306282043,0.5330464243888855,0.36481529474258423,-0.2596481144428253,0.998087465763092,0.39162373542785645,0.4609132409095764,0.11573795974254608,0.989780843257904,0.6095780730247498,0.7333137392997742,-0.36660242080688477,0.9693618416786194,0.4048135280609131,0.7538028955459595,0.20069268345832825,0.3132156729698181,0.4454551339149475,0.8938833475112915,-0.4671526849269867,0.9390905499458313,0.35987144708633423,0.9018434882164001,-0.07503616064786911,0.2647082805633545,0.4091353416442871,0.9639971256256104,-0.549861490726471,0.8889825940132141,0.34899091720581055,0.9509428143501282,-0.13111883401870728,0.269237756729126,0.3895138204097748,0.9331915974617004,-0.5389653444290161,0.9010578393936157,0.3362225294113159,0.9274910688400269,-0.20935575664043427,0.298690527677536,0.4001207947731018,0.9100363850593567,-0.46238142251968384,0.8970187306404114,0.35051554441452026,0.9144052267074585,-0.11661975085735321,0.3160543441772461,0.5396776795387268,0.9473521709442139,-0.11790226399898529,0.6479621529579163,0.4441192150115967,0.968188464641571,0.11920349299907684,0.5991799831390381,0.5388797521591187,1.3368231058120728,-0.2255438268184662,0.2742350697517395,0.4094802737236023,1.3174463510513306,-0.10413893312215805,0.2622462213039398,0.545864999294281,1.6661685705184937,0.0918799489736557,0.051471736282110214,0.4571399688720703,1.6799132823944092,0.11843663454055786,0.09357523173093796,0.5604069828987122,1.7118868827819824,0.10179312527179718,0.06947582960128784,0.4710589349269867,1.7359169721603394,0.1291557252407074,0.09522559493780136,0.5118836164474487,1.7941608428955078,-0.14909066259860992,0.04384304955601692,0.4472509026527405,1.801741361618042,-0.1403362900018692,0.06558577716350555
down,151,0.4164978563785553,0.23888641595840454,-0.3577123284339905,0.9883432984352112,0.427371084690094,0.19917161762714386,-0.3518020510673523,0.9817104935646057,0.4368123412132263,0.19581201672554016,-0.3520541787147522,0.9867770075798035,0.4454899728298187,0.19339439272880554,-0.35247889161109924,0.9855071306228638,0.40293821692466736,0.2093173712491989,-0.31896349787712097,0.9829154014587402,0.39647987484931946,0.21202464401721954,-0.31866562366485596,0.9845250248908997,0.3917052447795868,0.21398337185382843,-0.31878966093063354,0.9802295565605164,0.4619313180446625,0.20786558091640472,-0.24020905792713165,0.9892433285713196,0.39146435260772705,0.23061196506023407,-0.0876137763261795,0.9882872104644775,0.439214289188385,0.27020347118377686,-0.3127341866493225,0.987018883228302,0.408236026763916,0.27851757407188416,-0.268110066652298,0.9831660389900208,0.531080961227417,0.3722792863845825,-0.31512588262557983,0.9982768893241882,0.40260449051856995,0.4704897701740265,0.1794017255306244,0.9907048940658569,0.5895881056785583,0.7294700741767883,-0.38334277272224426,0.9722068309783936,0.4047054350376129,0.7668724060058594,0.3447452187538147,0.3264999985694885,0.5058049559593201,0.9720895290374756,-0.4662400186061859,0.9405898451805115,0.3595178723335266,0.9490389227867126,0.17128746211528778,0.26304829120635986,0.5096558332443237,1.0718464851379395,-0.5483654737472534,0.8912342190742493,0.3488297164440155,1.0083134174346924,0.1613747775554657,0.2671493887901306,0.48313361406326294,1.0638941526412964,-0.5425160527229309,0.9038892388343811,0.3346097469329834,0.9864998459815979,0.08274263143539429,0.2990163564682007,0.4821373522281647,1.0303243398666382,-0.4626480042934418,0.8984322547912598,0.3472173810005188,0.9677706360816956,0.13217377662658691,0.3157728314399719,0.5244555473327637,0.9662533402442932,-0.13957330584526062,0.671040415763855,0.44519367814064026,0.9740071892738342,0.14092062413692474,0.6126967072486877,0.5401986837387085,1.4056411981582642,-0.11438129842281342,0.2541939616203308,0.4347503185272217,1.4067237377166748,0.19577951729297638,0.24076156318187714,0.5452336072921753,1.7637852430343628,0.20583891868591309,0.04721023887395859,0.460706889629364,1.7699005603790283,0.4079669415950775,0.08462604880332947,0.5578833818435669,1.8123353719711304,0.2210465967655182,0.06332177668809891,0.4721165597438812,1.8208484649658203,0.4182823598384857,0.08674410730600357,0.5125693678855896,1.8715636730194092,-0.04633291810750961,0.03988991305232048,0.4465218186378479,1.8855020999908447,0.17451079189777374,0.05932178720831871
down,170,0.4158836007118225,0.24684268236160278,-0.3402236998081207,0.989427387714386,0.4271547794342041,0.2089548110961914,-0.3426186144351959,0.9834800958633423,0.43674546480178833,0.20589718222618103,-0.3428348898887634,0.9880461096763611,0.445476770401001,0.20325113832950592,-0.34328851103782654,0.9869219064712524,0.40321746468544006,0.21764498949050903,-0.30266907811164856,0.9845207929611206,0.3973497748374939,0.22001664340496063,-0.30226683616638184,0.9859147667884827,0.39261505007743835,0.2219768911600113,-0.302354633808136,0.9820369482040405,0.46186286211013794,0.21679125726222992,-0.2501654624938965,0.9903048276901245,0.39377498626708984,0.23845693469047546,-0.06341002136468887,0.9892862439155579,0.43895334005355835,0.2788526713848114,-0.3009639084339142,0.9883052110671997,0.4081546664237976,0.28561583161354065,-0.24629922211170197,0.9848045706748962,0.5275546312332153,0.3782828748226166,-0.33784547448158264,0.998447835445404,0.4087345004081726,0.474257230758667,0.21472541987895966,0.9915489554405212,0.5558737516403198,0.7268801927566528,-0.3974223732948303,0.9748031497001648,0.40558749437332153,0.7671778202056885,0.3687923550605774,0.33468857407569885,0.5311410427093506,1.0363391637802124,-0.5123711824417114,0.9430745244026184,0.3611908555030823,0.9627506732940674,0.19562682509422302,0.2596201002597809,0.5408973693847656,1.135438084602356,-0.5925524234771729,0.894740104675293,0.3465099632740021,1.0328922271728516,0.19316938519477844,0.26378297805786133,0.5087417364120483,1.1341428756713867,-0.5963307619094849,0.9073888063430786,0.33447641134262085,1.0139455795288086,0.1092848926782608,0.2968442440032959,0.5044659376144409,1.096714735031128,-0.5140801668167114,0.9010626077651978,0.34707802534103394,0.9871026873588562,0.15451215207576752,0.3132970333099365,0.5111207365989685,0.9780879616737366,-0.16540466248989105,0.6923348307609558,0.43544086813926697,0.9705900549888611,0.16691985726356506,0.6247640252113342,0.520382285118103,1.4247909784317017,-0.13468283414840698,0.23348034918308258,0.42845410108566284,1.4147542715072632,0.24003179371356964,0.21946445107460022,0.5156917572021484,1.8010008335113525,0.17220140993595123,0.04298266023397446,0.43765273690223694,1.7852139472961426,0.4264303147792816,0.07630206644535065,0.5288805365562439,1.8539865016937256,0.2094258964061737,0.057510312646627426,0.44599443674087524,1.8369405269622803,0.4353083074092865,0.07858417183160782,0.47881609201431274,1.9036226272583008,-0.06632620841264725,0.03614138439297676,0.4181641638278961,1.900278925895691,0.19119378924369812,0.05350640043616295
down,174,0.4155614376068115,0.2606446146965027,-0.2756770849227905,0.9904613494873047,0.42589935660362244,0.22184427082538605,-0.28070148825645447,0.9851115942001343,0.4349774420261383,0.2187788039445877,-0.28086405992507935,0.9892227053642273,0.443408340215683,0.21584559977054596,-0.28120070695877075,0.988216757774353,0.4027015268802643,0.2285984307527542,-0.23827247321605682,0.986041784286499,0.39688044786453247,0.23025335371494293,-0.23784716427326202,0.9872844219207764,0.39185649156570435,0.23207007348537445,-0.2379344254732132,0.9837931990623474,0.4611850380897522,0.22476482391357422,-0.20590217411518097,0.9912687540054321,0.3947937488555908,0.2454809546470642,-0.00774963665753603,0.9903132915496826,0.4377440810203552,0.2939470410346985,-0.24320021271705627,0.9894683957099915,0.40780001878738403,0.29752153158187866,-0.18578974902629852,0.9863037467002869,0.5247212052345276,0.38394075632095337,-0.31970399618148804,0.9986013174057007,0.40990549325942993,0.4785265624523163,0.231808140873909,0.9923417568206787,0.5415345430374146,0.7274577617645264,-0.4054346978664398,0.9769485592842102,0.4062071740627289,0.7712369561195374,0.3336917757987976,0.3294564187526703,0.5285762548446655,1.0463366508483887,-0.4711013436317444,0.9432402849197388,0.36331358551979065,0.9775897264480591,0.1653600037097931,0.24873818457126617,0.5376769304275513,1.1464266777038574,-0.5487009286880493,0.8944557905197144,0.34541839361190796,1.0481888055801392,0.160051167011261,0.25531524419784546,0.5019851922988892,1.1489521265029907,-0.539018988609314,0.9079268574714661,0.34119436144828796,1.0358856916427612,0.08421474695205688,0.2892954647541046,0.4995338022708893,1.1139384508132935,-0.46970295906066895,0.9006728529930115,0.3521712124347687,1.0081948041915894,0.1264173686504364,0.30470579862594604,0.49666619300842285,0.9854297041893005,-0.1633840650320053,0.6926923990249634,0.4258310794830322,0.9828713536262512,0.16506578028202057,0.6118135452270508,0.49696898460388184,1.4447896480560303,-0.1541605293750763,0.2134523093700409,0.40350908041000366,1.4320201873779297,0.24016733467578888,0.19921933114528656,0.4901663362979889,1.8269152641296387,0.09645680338144302,0.038942594081163406,0.41514500975608826,1.808897614479065,0.3917608857154846,0.06873881816864014,0.5029919147491455,1.884232759475708,0.10646530240774155,0.052015163004398346,0.42324551939964294,1.8640950918197632,0.3988574743270874,0.07093886286020279,0.4509499967098236,1.927286148071289,-0.12801657617092133,0.03272926062345505,0.3946226239204407,1.9234395027160645,0.1682429015636444,0.048247188329696655
down,165,0.4151487946510315,0.2660596966743469,-0.31738269329071045,0.9913808107376099,0.42550602555274963,0.22616833448410034,-0.32060861587524414,0.9865705370903015,0.43433159589767456,0.22254793345928192,-0.32077568769454956,0.9902766346931458,0.4426468312740326,0.21897053718566895,-0.3211381733417511,0.9893788695335388,0.4025232791900635,0.23368532955646515,-0.27768474817276,0.9873883128166199,0.3966296315193176,0.23551422357559204,-0.2772793173789978,0.9884846210479736,0.3913883864879608,0.23746314644813538,-0.2773406505584717,0.9853274822235107,0.4606921076774597,0.22590841352939606,-0.23527303338050842,0.9921364188194275,0.39429911971092224,0.24979671835899353,-0.03169076889753342,0.9912073612213135,0.4367792010307312,0.2974280118942261,-0.28106242418289185,0.9905162453651428,0.4076008200645447,0.30261197686195374,-0.2219274789094925,0.9876492619514465,0.5242218971252441,0.3845423758029938,-0.3321237564086914,0.9987406730651855,0.4091688096523285,0.48231807351112366,0.23731207847595215,0.993058979511261,0.561397910118103,0.7320845723152161,-0.40759149193763733,0.9791306853294373,0.40571117401123047,0.7777968645095825,0.4115907549858093,0.3382188677787781,0.5207769274711609,1.0224120616912842,-0.4874943792819977,0.9460942149162292,0.3606605529785156,0.9702147841453552,0.24390363693237305,0.24630945920944214,0.5179919600486755,1.1160598993301392,-0.5660525560379028,0.8984452486038208,0.3409317433834076,1.0372101068496704,0.2387675791978836,0.25345098972320557,0.48452669382095337,1.1116639375686646,-0.561671793460846,0.9119473695755005,0.34058618545532227,1.0218604803085327,0.15804943442344666,0.28924819827079773,0.4855707585811615,1.0724536180496216,-0.48616328835487366,0.9039903283119202,0.35200944542884827,0.998115599155426,0.20319268107414246,0.30404794216156006,0.49751609563827515,1.0032975673675537,-0.16369424760341644,0.6994267702102661,0.42192959785461426,0.9943860173225403,0.16546180844306946,0.6048670411109924,0.4896731376647949,1.4708999395370483,-0.13538701832294464,0.19445186853408813,0.38709864020347595,1.4589598178863525,0.22387930750846863,0.18074187636375427,0.4800429940223694,1.8666105270385742,0.1277846246957779,0.0352180078625679,0.3952207565307617,1.850703477859497,0.38487762212753296,0.06192019581794739,0.49357908964157104,1.923684000968933,0.12708668410778046,0.04700420796871185,0.40307608246803284,1.9063143730163574,0.39159002900123596,0.06402172148227692,0.43636709451675415,1.9714210033416748,-0.08647115528583527,0.029548389837145805,0.3725588023662567,1.9693362712860107,0.1394204944372177,0.04347003251314163
down,131,0.41330569982528687,0.26263749599456787,-0.2857111394405365,0.992204487323761,0.4225224554538727,0.21987178921699524,-0.2897392213344574,0.9878686666488647,0.4306240677833557,0.21614481508731842,-0.2898910641670227,0.9912135601043701,0.4388812184333801,0.21274326741695404,-0.29016369581222534,0.990414559841156,0.4019244313240051,0.22920820116996765,-0.25218629837036133,0.9885764122009277,0.3962699770927429,0.23201856017112732,-0.25185948610305786,0.989544689655304,0.3912998139858246,0.23447464406490326,-0.2519320845603943,0.9866674542427063,0.4583812355995178,0.2212609350681305,-0.20958618819713593,0.9929140210151672,0.3934685289859772,0.24763213098049164,-0.030594846233725548,0.9919416904449463,0.4330173432826996,0.2937367856502533,-0.2505691647529602,0.991457462310791,0.4073619842529297,0.3005577623844147,-0.19907347857952118,0.9888409376144409,0.5231356024742126,0.3798726797103882,-0.28494134545326233,0.9988660216331482,0.41008132696151733,0.4747096598148346,0.2050056755542755,0.9936255216598511,0.5858513712882996,0.7265929579734802,-0.40167340636253357,0.9811974763870239,0.4153580665588379,0.7672137022018433,0.3166044354438782,0.3371255695819855,0.45622605085372925,0.8891525268554688,-0.460486501455307,0.9511228203773499,0.3641638159751892,0.9210153222084045,0.14008766412734985,0.23994016647338867,0.41780367493629456,0.9361119866371155,-0.5251780152320862,0.9068856239318848,0.3475243151187897,0.9757407903671265,0.12463394552469254,0.2461032122373581,0.40512600541114807,0.9099569320678711,-0.4831954538822174,0.9191917181015015,0.34205448627471924,0.955981969833374,0.05357370898127556,0.2806839346885681,0.41464704275131226,0.8943272829055786,-0.4399690628051758,0.9114742875099182,0.35204505920410156,0.9385877251625061,0.10326602309942245,0.2948651909828186,0.4920612871646881,0.9909536838531494,-0.15799254179000854,0.7198774218559265,0.4172230362892151,0.9838369488716125,0.15937155485153198,0.6176111698150635,0.48547297716140747,1.4481101036071777,-0.09398144483566284,0.19561898708343506,0.37832731008529663,1.451640009880066,0.21145451068878174,0.17363214492797852,0.4804219603538513,1.8456671237945557,0.13579422235488892,0.033945199102163315,0.3861682415008545,1.8475407361984253,0.3262438476085663,0.05722340941429138,0.4958473742008209,1.9039034843444824,0.1287478655576706,0.04386270418763161,0.39580869674682617,1.9021912813186646,0.3299657702445984,0.06036071479320526,0.4381958842277527,1.9551689624786377,-0.07170318067073822,0.02759825810790062,0.36499518156051636,1.976082682609558,0.09934063255786896,0.040132708847522736
